model,ch,seed,fold,acc_A,f1_A,acc_B,f1_B
M16,6ch,1,8,0.35608782435129743,0.3380818813290644,0.358953722334004,0.3408345749724816
M17,62ch,1,8,0.38922155688622756,0.36291589576935745,0.40080482897384306,0.38406323068409304
M17,6ch,1,8,0.38163672654690617,0.3693258062619981,0.469215291750503,0.4666462772756319
M18,62ch,1,8,0.40479041916167663,0.4023628169497884,0.44064386317907445,0.4316160815437097
M18,6ch,1,8,0.4363273453093812,0.42174943728710385,0.45311871227364187,0.43867695769206944
M19,62ch,1,8,0.49141716566866267,0.4971524958317014,0.5046277665995976,0.5112173114280855
M19,6ch,1,8,0.3285429141716567,0.29271020770918527,0.3545271629778672,0.3276692486584959
M20,62ch,1,8,0.36367265469061877,0.3501425066012995,0.36217303822937624,0.3473826700325756
M20,6ch,1,8,0.4,0.3828367670797557,0.42575452716297785,0.40889604853106387
M11,62ch,1,9,0.40678642714570856,0.4184187108956298,0.45875251509054327,0.45980921265618185
M11,6ch,1,9,0.5157684630738523,0.4796132409719753,0.532394366197183,0.4887328917573647
M12,62ch,1,9,0.3473053892215569,0.32040466645044546,0.37464788732394366,0.3765692225468936
M12,6ch,1,9,0.4223552894211577,0.4121189331191545,0.3352112676056338,0.32668066500990983
M13,62ch,1,9,0.4291417165668663,0.39748768017591996,0.44989939637826964,0.43443760160418804
M13,6ch,1,9,0.43313373253493015,0.39705895005146263,0.5492957746478874,0.5342102273146901
M14,62ch,1,9,0.3349301397205589,0.33800388093740896,0.3641851106639839,0.3628145954565635
M14,6ch,1,9,0.39241516966067863,0.3803890062151297,0.41167002012072434,0.39954360443210735
M15,62ch,1,9,0.38203592814371257,0.3980437639252014,0.43661971830985913,0.39513741200570324
M15,6ch,1,9,0.332934131736527,0.32420277206882514,0.3183098591549296,0.26593343949829285
M16,62ch,1,9,0.4223552894211577,0.4213485913776578,0.45754527162977865,0.45664949743301353
M16,6ch,1,9,0.43193612774451096,0.4091408128350488,0.5311871227364185,0.5058495698929159
M17,62ch,1,9,0.46187624750499,0.4710098391930755,0.4390342052313883,0.44746346726035463
M17,6ch,1,9,0.44630738522954094,0.42956133719660083,0.4676056338028169,0.46099208497224725
M18,62ch,1,9,0.49221556886227547,0.48320598125852066,0.4881287726358149,0.48045090305450217
M18,6ch,1,9,0.4475049900199601,0.41801465561720164,0.5106639839034205,0.49955801376353504
M19,62ch,1,9,0.44630738522954094,0.44670622097296764,0.4796780684104628,0.4499243326908666
M19,6ch,1,9,0.4782435129740519,0.4588234418247793,0.489738430583501,0.4372059975258783
M20,62ch,1,9,0.48542914171656687,0.47936036020712,0.49175050301810863,0.48624525126297247
M20,6ch,1,9,0.3413173652694611,0.3432251229811018,0.3814889336016097,0.37079089958391614
M11,62ch,1,10,0.5409181636726547,0.5355068806492876,0.5295774647887324,0.525675802039625
M11,6ch,1,10,0.456686626746507,0.44814008311061027,0.5030181086519114,0.4974394517179828
M12,62ch,1,10,0.4427145708582834,0.44283130292673406,0.43661971830985913,0.434682129477694
M12,6ch,1,10,0.3125748502994012,0.2899125572000276,0.2599597585513079,0.23727647803028826
M13,62ch,1,10,0.37964071856287424,0.3697177905180384,0.3879275653923541,0.3759630306087871
M13,6ch,1,10,0.4550898203592814,0.4383064329987374,0.48933601609657945,0.4789787792311051
M14,62ch,1,10,0.536127744510978,0.5348793819946176,0.5279678068410463,0.5258415506797061
M14,6ch,1,10,0.4726546906187625,0.4637479575191277,0.5352112676056338,0.5207244946430031
M15,62ch,1,10,0.48263473053892214,0.4817506186842219,0.4619718309859155,0.45001064591291523
M15,6ch,1,10,0.4227544910179641,0.4091970062189839,0.38953722334004026,0.3820307650111668
M16,62ch,1,10,0.47065868263473054,0.469882762913026,0.4563380281690141,0.45817492546264094
M16,6ch,1,10,0.32455089820359284,0.31237016910800985,0.3291750503018109,0.316095382775121
M17,62ch,1,10,0.39560878243512976,0.3897692105441888,0.4152917505030181,0.4080227448636591
M17,6ch,1,10,0.3097804391217565,0.32235284699471084,0.3122736418511066,0.32077713421417586
M18,62ch,1,10,0.47784431137724553,0.47538886704675853,0.4607645875251509,0.45993852276662417
M18,6ch,1,10,0.26706586826347306,0.23318830832189033,0.2796780684104628,0.25096636096501984
M19,62ch,1,10,0.4235528942115768,0.42400120415272957,0.4181086519114688,0.4180604700884122
M19,6ch,1,10,0.47664670658682634,0.47533642695506795,0.46680080482897385,0.46506862119193404
M20,62ch,1,10,0.41357285429141716,0.40897107829046686,0.4132796780684105,0.4109941177637554
M20,6ch,1,10,0.3780439121756487,0.35390535235707654,0.39517102615694166,0.3745234421312133
M11,62ch,1,11,0.28502994011976046,0.2766814928981364,0.28209255533199196,0.2779177121472646
M11,6ch,1,11,0.38323353293413176,0.3816251205403467,0.3754527162977867,0.373477528786506
M12,62ch,1,11,0.3844311377245509,0.39803314602729734,0.41488933601609657,0.4297046265529829
M12,6ch,1,11,0.38043912175648703,0.36941928459802625,0.4607645875251509,0.45728480156063095
M13,62ch,1,11,0.4039920159680639,0.37769810857512653,0.4197183098591549,0.4040393655663107
M13,6ch,1,11,0.3469061876247505,0.348914401843973,0.3810865191146881,0.37720548590946434
M14,62ch,1,11,0.293812375249501,0.2867329048782937,0.2941649899396378,0.28692462549020536
M14,6ch,1,11,0.3445109780439122,0.3313613516778456,0.38269617706237424,0.3744803860895774
M15,62ch,1,11,0.4499001996007984,0.445758168695806,0.45553319919517105,0.4455018956732414
M15,6ch,1,11,0.3536926147704591,0.34305718243444805,0.3356136820925553,0.33228317301093335
M16,62ch,1,11,0.31057884231536925,0.2648945883931821,0.3352112676056338,0.29809458196648553
M16,6ch,1,11,0.38802395209580837,0.3411391102385562,0.40603621730382294,0.36876233160774347
M17,62ch,1,11,0.3772455089820359,0.3556230368681743,0.3464788732394366,0.32337350245634294
M17,6ch,1,11,0.37445109780439123,0.37051712505405543,0.34004024144869216,0.3380059247342425
M18,62ch,1,11,0.330938123752495,0.3246948437229509,0.310261569416499,0.30564808760108975
M18,6ch,1,11,0.3912175648702595,0.36150078229047355,0.38953722334004026,0.37506811346596697
M19,62ch,1,11,0.30379241516966066,0.30437658469801454,0.3126760563380282,0.3162650244431083
M19,6ch,1,11,0.3325349301397206,0.3352382349635577,0.36338028169014086,0.3586268314327959
M20,62ch,1,11,0.3285429141716567,0.3147040217435156,0.3609657947686117,0.348913555430175
M20,6ch,1,11,0.37684630738522956,0.3323836791531786,0.36498993963782694,0.3123098592400275
M11,62ch,1,12,0.6103792415169661,0.6015936841296561,0.6181086519114688,0.607532081333745
M11,6ch,1,12,0.2806387225548902,0.2766804421970365,0.2748490945674044,0.26966206308658397
M12,62ch,1,12,0.3844311377245509,0.3823971961710823,0.3814889336016097,0.3682116946012963
M12,6ch,1,12,0.3688622754491018,0.3584037535286434,0.3380281690140845,0.3227936431545359
M13,62ch,1,12,0.4187624750499002,0.4043753523312413,0.43219315895372235,0.3950470532103039
M13,6ch,1,12,0.34530938123752497,0.32663287941436403,0.3613682092555332,0.3454645102991448
M14,62ch,1,12,0.45189620758483035,0.4561166881660418,0.43420523138833,0.4375408188304939
M14,6ch,1,12,0.2958083832335329,0.2885621935432776,0.3074446680080483,0.30767533205918873
M15,62ch,1,12,0.44471057884231535,0.42971599424712226,0.49054325955734407,0.47056993773756944
M15,6ch,1,12,0.3345309381237525,0.33464364020735377,0.33319919517102614,0.32968370359234417
M16,62ch,1,12,0.36087824351297404,0.352094622232208,0.3613682092555332,0.3500379482345195
M16,6ch,1,12,0.29101796407185626,0.29026539610930074,0.2853118712273642,0.28383862221520795
M17,62ch,1,12,0.43353293413173655,0.42164105530404594,0.4,0.39196226312466637
M17,6ch,1,12,0.2506986027944112,0.24539010408328682,0.27283702213279676,0.2696462856014632
M18,62ch,1,12,0.37445109780439123,0.3704836297383739,0.3847082494969819,0.38050142155947275
M18,6ch,1,12,0.274251497005988,0.2615345309551789,0.2740442655935614,0.2619535342275686
M19,62ch,1,12,0.5956087824351297,0.5859807302257432,0.5875251509054326,0.5684940323617553
M19,6ch,1,12,0.2774451097804391,0.2721986411401161,0.28772635814889336,0.28134692947646534
M20,62ch,1,12,0.34930139720558884,0.33734051812180754,0.3440643863179074,0.33215393880028987
M20,6ch,1,12,0.3389221556886228,0.3339873097338,0.36297786720321934,0.3573129186653155
M11,62ch,1,13,0.474251497005988,0.47545330365077143,0.5078470824949698,0.5023368059607434
M11,6ch,1,13,0.3508982035928144,0.3285097555274186,0.3822937625754527,0.367617956902089
M12,62ch,1,13,0.32255489021956085,0.3115895659498795,0.2973843058350101,0.2921629693819539
M12,6ch,1,13,0.24231536926147704,0.234510380092902,0.3392354124748491,0.33879812622521377
M13,62ch,1,13,0.4163672654690619,0.4004051048274363,0.49014084507042255,0.4796422558079045
M13,6ch,1,13,0.26626746506986027,0.274044770304653,0.2837022132796781,0.29115278556393553
M14,62ch,1,13,0.40758483033932136,0.3941247324632631,0.4329979879275654,0.42781931607441637
M14,6ch,1,13,0.34810379241516964,0.3150372540862754,0.3492957746478873,0.29898205619716195
M15,62ch,1,13,0.332934131736527,0.3248412464924014,0.3460764587525151,0.33334662238884133
M15,6ch,1,13,0.26586826347305387,0.24728562952413216,0.2921529175050302,0.26053747139505296
M16,62ch,1,13,0.40119760479041916,0.3731883125518326,0.39235412474849096,0.3625830037713552
M16,6ch,1,13,0.3021956087824351,0.28493050698634603,0.3440643863179074,0.3208036876816969
M17,62ch,1,13,0.3445109780439122,0.31745525440088723,0.3871227364185111,0.35503281430924216
M17,6ch,1,13,0.34251497005988024,0.33354509394901943,0.32474849094567404,0.3137915770056828
M18,62ch,1,13,0.36926147704590817,0.3579626093729836,0.3806841046277666,0.3639815348364672
M18,6ch,1,13,0.28582834331337326,0.2690367026390368,0.29054325955734406,0.265895814615157
M19,62ch,1,13,0.5029940119760479,0.5046686062826612,0.5110663983903421,0.509949279664939
M19,6ch,1,13,0.3712574850299401,0.3639544139222164,0.386317907444668,0.3855022601516805
M20,62ch,1,13,0.281437125748503,0.28188267588309546,0.2853118712273642,0.285440492602564
M20,6ch,1,13,0.3588822355289421,0.3399028181193479,0.3818913480885312,0.36523903329391266
M11,62ch,1,14,0.5093812375249501,0.5034271453975978,0.5271629778672032,0.5215396519502871
M11,6ch,1,14,0.46706586826347307,0.44706059689945493,0.4853118712273642,0.47125697229246744
M12,62ch,1,14,0.49620758483033933,0.4958518688461808,0.510261569416499,0.5001247552583099
M12,6ch,1,14,0.37964071856287424,0.37133690147491527,0.3090543259557344,0.30599944767425835
M13,62ch,1,14,0.42674650698602795,0.40366389377082734,0.37987927565392354,0.34925544633109473
M13,6ch,1,14,0.39441117764471056,0.39063200681823157,0.44346076458752515,0.44410540691205413
M14,62ch,1,14,0.3716566866267465,0.35014105046333455,0.34808853118712274,0.3292678842564822
M14,6ch,1,14,0.5497005988023952,0.5292247500939568,0.5472837022132797,0.5333185815843127
M15,62ch,1,14,0.5137724550898204,0.5011992784860159,0.532394366197183,0.5206428913808695
M15,6ch,1,14,0.5405189620758483,0.5201621241018326,0.5887323943661972,0.5702083115135559
M16,62ch,1,14,0.4491017964071856,0.44112402086774194,0.49175050301810863,0.48621895047555325
M16,6ch,1,14,0.49660678642714573,0.4664817389891658,0.5235412474849095,0.49634651730726975
M17,62ch,1,14,0.412375249500998,0.4055766366961441,0.48048289738430583,0.47245080780476223
M17,6ch,1,14,0.4562874251497006,0.44002757848463536,0.42052313883299797,0.4138786716948437
M18,62ch,1,14,0.41437125748502995,0.3884349914813121,0.4430583501006036,0.4283320448892936
M18,6ch,1,14,0.41437125748502995,0.3956152493030166,0.4374245472837022,0.4206220111728645
M19,62ch,1,14,0.5165668662674651,0.5142065124111324,0.5018108651911469,0.5017109634627264
M19,6ch,1,14,0.5029940119760479,0.4876734139746007,0.5154929577464789,0.5078302486898357
M20,62ch,1,14,0.42115768463073855,0.4242691089476793,0.42575452716297785,0.42834451564781345
M20,6ch,1,14,0.35608782435129743,0.32738987162816646,0.3818913480885312,0.3451311287423299
M11,62ch,1,15,0.6011976047904192,0.5974804370682547,0.6173038229376258,0.6149673231035842
M11,6ch,1,15,0.41916167664670656,0.42791746490114413,0.4458752515090543,0.4561497478464922
M12,62ch,1,15,0.38283433133732536,0.3727122723780515,0.469215291750503,0.4663678601745319
M12,6ch,1,15,0.36686626746506984,0.36467882026028087,0.36539235412474846,0.360195680804928
M13,62ch,1,15,0.4718562874251497,0.4685845812310019,0.5513078470824949,0.5533657234304069
M13,6ch,1,15,0.4275449101796407,0.42604093837335516,0.45714285714285713,0.46265929764968255
M14,62ch,1,15,0.47704590818363274,0.47790520321657315,0.4768611670020121,0.4789857781785692
M14,6ch,1,15,0.4367265469061876,0.4157125561048144,0.49175050301810863,0.48164572813464546
M15,62ch,1,15,0.5105788423153692,0.5085930798713181,0.5130784708249497,0.5121663011345966
M15,6ch,1,15,0.3968063872255489,0.39350561594213584,0.42012072434607645,0.4386219316590753
M16,62ch,1,15,0.37564870259481037,0.36994388512855836,0.36901408450704226,0.36404500613283025
M16,6ch,1,15,0.4658682634730539,0.4481868319879657,0.49255533199195173,0.4850506657185028
M17,62ch,1,15,0.49261477045908186,0.4862038952256995,0.40040241448692154,0.3967243956659334
M17,6ch,1,15,0.34171656686626745,0.3571340212146067,0.38832997987927564,0.39921964897946427
M18,62ch,1,15,0.39520958083832336,0.3949544819729502,0.41207243460764587,0.41349688385021577
M18,6ch,1,15,0.43353293413173655,0.414427529199907,0.47364185110663987,0.4596298458612539
M19,62ch,1,15,0.6087824351297405,0.6031378858120983,0.6181086519114688,0.6221543714596726
M19,6ch,1,15,0.4479041916167665,0.4566183326493036,0.46438631790744467,0.47147379359304037
M20,62ch,1,15,0.4994011976047904,0.47072655065024593,0.5303822937625755,0.5130380365992745
M20,6ch,1,15,0.41077844311377243,0.40004833301522347,0.482897384305835,0.4864947099335451
M11,62ch,7,1,0.3532934131736527,0.34821179557655624,0.36901408450704226,0.3681823845811879
M11,6ch,7,1,0.43992015968063874,0.4386862093904307,0.47484909456740443,0.4764068047750838
M12,62ch,7,1,0.47025948103792414,0.45748960162777663,0.4317907444668008,0.4297284169434473
M12,6ch,7,1,0.4998003992015968,0.48191543200591636,0.50261569416499,0.49225282032861495
M13,62ch,7,1,0.4403193612774451,0.4204125768715932,0.4450704225352113,0.4282338923783875
M13,6ch,7,1,0.4810379241516966,0.48805761973689976,0.5488933601609658,0.5440043572865982
M14,62ch,7,1,0.4151696606786427,0.4030313969423269,0.3879275653923541,0.37626502487499225
M14,6ch,7,1,0.3852295409181637,0.36386756953311394,0.42655935613682094,0.41494646773183086
M15,62ch,7,1,0.38562874251497004,0.3398725840739733,0.352112676056338,0.32888785845074797
M15,6ch,7,1,0.444311377245509,0.43300592133820043,0.4732394366197183,0.4696787803008824
M16,62ch,7,1,0.39201596806387223,0.37427086252128944,0.3710261569416499,0.355114916346766
M16,6ch,7,1,0.3788423153692615,0.36374022341825735,0.37142857142857144,0.3573372447112768
M17,62ch,7,1,0.37684630738522956,0.37951744498014667,0.38672032193158956,0.3820304453496607
M17,6ch,7,1,0.41956087824351296,0.4214330273633592,0.4651911468812877,0.4531744561154004
M18,62ch,7,1,0.41916167664670656,0.40099486515379623,0.43138832997987925,0.41914843120139367
M18,6ch,7,1,0.46387225548902195,0.44121668890690624,0.4080482897384306,0.3963497547609831
M19,62ch,7,1,0.3812375249500998,0.3716498952538262,0.4853118712273642,0.4711674011144548
M19,6ch,7,1,0.4558882235528942,0.4487780474449312,0.5319919517102616,0.5258436448369364
M20,62ch,7,1,0.4159680638722555,0.41320676908452425,0.39396378269617705,0.39362149303205196
M20,6ch,7,1,0.4295409181636727,0.41234584219078174,0.4028169014084507,0.3957736402432095
M11,62ch,7,2,0.513373253493014,0.5157221357046737,0.5227364185110664,0.5263132007771628
M11,6ch,7,2,0.3073852295409182,0.30375413449308397,0.33360160965794766,0.33182876230119773
M12,62ch,7,2,0.4103792415169661,0.3956164942844802,0.46398390342052315,0.45105545286333026
M12,6ch,7,2,0.3936127744510978,0.3832491786398069,0.3851106639839034,0.3837799478222026
M13,62ch,7,2,0.49740518962075847,0.493659651115121,0.5428571428571428,0.5323023311588058
M13,6ch,7,2,0.3461077844311377,0.33123042042021456,0.4217303822937626,0.4339264317167713
M14,62ch,7,2,0.42554890219560876,0.4218180201837587,0.44748490945674047,0.44624694554854544
M14,6ch,7,2,0.3776447105788423,0.37618248825771294,0.4040241448692153,0.3962487565807685
M15,62ch,7,2,0.49540918163672654,0.4837769948198929,0.47766599597585513,0.47285364634001814
M15,6ch,7,2,0.3021956087824351,0.29874343668332876,0.3734406438631791,0.36008118471159556
M16,62ch,7,2,0.44471057884231535,0.4409037050035161,0.4458752515090543,0.4457596253572652
M16,6ch,7,2,0.4439121756487026,0.4377735119807926,0.4225352112676056,0.40489866636669736
M17,62ch,7,2,0.4722554890219561,0.471996700058107,0.4470824949698189,0.42495325996266514
M17,6ch,7,2,0.3005988023952096,0.29405442191931963,0.27243460764587524,0.2689583148628504
M18,62ch,7,2,0.41357285429141716,0.3905552042066885,0.428169014084507,0.41866831764327805
M18,6ch,7,2,0.3253493013972056,0.3191197296128301,0.34285714285714286,0.34116325529719216
M19,62ch,7,2,0.5065868263473053,0.5130527533917341,0.5022132796780684,0.5109660834118261
M19,6ch,7,2,0.3964071856287425,0.36886824964499126,0.42132796780684106,0.39011994161851843
M20,62ch,7,2,0.5333333333333333,0.5310894452386564,0.5488933601609658,0.5485113619213323
M20,6ch,7,2,0.3776447105788423,0.3682035002230488,0.3851106639839034,0.38293122829698123
M11,62ch,7,3,0.3772455089820359,0.35521777084413075,0.3899396378269618,0.3716101647330076
M11,6ch,7,3,0.3197604790419162,0.2707330418338314,0.34808853118712274,0.30528945003864594
M12,62ch,7,3,0.2698602794411178,0.25829350108968024,0.39195171026156944,0.396901102760125
M12,6ch,7,3,0.26586826347305387,0.22770524845836138,0.35130784708249496,0.33400420303414374
M13,62ch,7,3,0.2806387225548902,0.19555058621086147,0.45432595573440643,0.4512802915055659
M13,6ch,7,3,0.3209580838323353,0.2858485657114724,0.38309859154929576,0.34138298332350625
M14,62ch,7,3,0.4235528942115768,0.37292984680187113,0.447887323943662,0.4171888603742143
M14,6ch,7,3,0.3568862275449102,0.3109386572517633,0.3460764587525151,0.293571923347007
M15,62ch,7,3,0.37644710578842316,0.3168498197558617,0.37062374245472834,0.34261818982888814
M15,6ch,7,3,0.325748502994012,0.31034756203377956,0.3730382293762575,0.3502354223286626
M16,62ch,7,3,0.4251497005988024,0.4047044258551069,0.4249496981891348,0.4038685137483126
M16,6ch,7,3,0.269061876247505,0.26735151916283506,0.2796780684104628,0.27626515103866206
M17,62ch,7,3,0.27944111776447106,0.22594114582847455,0.3617706237424547,0.3281874702383844
M17,6ch,7,3,0.32335329341317365,0.3053347204547281,0.3211267605633803,0.3102861469846658
M18,62ch,7,3,0.4063872255489022,0.39207939916548123,0.37706237424547284,0.38839117338093626
M18,6ch,7,3,0.3872255489021956,0.36880424421800384,0.3879275653923541,0.37156452202632595
M19,62ch,7,3,0.41996007984031936,0.40516734845290125,0.3806841046277666,0.3958969673634803
M19,6ch,7,3,0.32974051896207585,0.31969504352035394,0.317102615694165,0.2790786264786605
M20,62ch,7,3,0.40119760479041916,0.374478511513749,0.4334004024144869,0.40602605347873116
M20,6ch,7,3,0.35489021956087824,0.34900443685591287,0.3810865191146881,0.37432457570153965
M11,62ch,7,4,0.615568862275449,0.6074003907308947,0.6237424547283702,0.61720380077305
M11,6ch,7,4,0.5437125748502994,0.5354919369290047,0.543661971830986,0.5356467830030051
M12,62ch,7,4,0.3776447105788423,0.3514594442284596,0.45030181086519117,0.45237188755832025
M12,6ch,7,4,0.5241516966067864,0.5132178385908266,0.4112676056338028,0.4088882086241963
M13,62ch,7,4,0.5477045908183633,0.5262903560015991,0.5380281690140845,0.5262074401391854
M13,6ch,7,4,0.4439121756487026,0.43947533939736105,0.4949698189134809,0.4962230006208135
M14,62ch,7,4,0.36806387225548903,0.36297141432360935,0.3738430583501006,0.36648483949789523
M14,6ch,7,4,0.48622754491017967,0.4719584458749227,0.5372233400402414,0.5332321494248877
M15,62ch,7,4,0.45748502994011975,0.42522357978454683,0.5074446680080483,0.44490095051276113
M15,6ch,7,4,0.5708582834331337,0.5618486269800183,0.532394366197183,0.5230665134163572
M16,62ch,7,4,0.5329341317365269,0.5013889790159246,0.6056338028169014,0.5796013075956286
M16,6ch,7,4,0.4538922155688623,0.44729609559601025,0.47484909456740443,0.46925842265502093
M17,62ch,7,4,0.4351297405189621,0.4238848716657224,0.45553319919517105,0.4571363999168261
M17,6ch,7,4,0.52375249500998,0.5083362427102851,0.5211267605633803,0.5121753032076877
M18,62ch,7,4,0.4239520958083832,0.43803426213839547,0.41167002012072434,0.41930602363918956
M18,6ch,7,4,0.4027944111776447,0.3761788478967557,0.3903420523138833,0.36507942458744497
M19,62ch,7,4,0.6754491017964072,0.6668510388470913,0.6551307847082495,0.6533606729935034
M19,6ch,7,4,0.5005988023952096,0.4920658734416863,0.46841046277666,0.46047010393113197
M20,62ch,7,4,0.456686626746507,0.43266056240890205,0.46961770623742455,0.4376763403801254
M20,6ch,7,4,0.3568862275449102,0.34755611252937324,0.358148893360161,0.3487763554426211
M11,62ch,7,5,0.40039920159680636,0.38602039548175077,0.39959758551307845,0.3921190071282856
M11,6ch,7,5,0.36207584830339323,0.3058962958371116,0.35935613682092554,0.30506454092934837
M12,62ch,7,5,0.2626746506986028,0.22215768273659944,0.3094567404426559,0.2915895343374232
M12,6ch,7,5,0.35409181636726544,0.34995074135779713,0.5118712273641851,0.500018796762382
M13,62ch,7,5,0.33572854291417165,0.28411639704389846,0.37142857142857144,0.337920379361517
M13,6ch,7,5,0.4347305389221557,0.32546562944241625,0.4857142857142857,0.44177316594533445
M14,62ch,7,5,0.3017964071856287,0.20970372666687784,0.2768611670020121,0.20063183660510064
M14,6ch,7,5,0.40758483033932136,0.3700115379541298,0.40603621730382294,0.3687602388798915
M15,62ch,7,5,0.2055888223552894,0.15396689969505503,0.20321931589537223,0.16092096280554327
M15,6ch,7,5,0.4223552894211577,0.3525229881752277,0.4160965794768612,0.3798856241706512
M16,62ch,7,5,0.41317365269461076,0.37389620991757055,0.3175050301810865,0.29543980189576147
M16,6ch,7,5,0.4167664670658683,0.38119567602640114,0.39758551307847084,0.35306467184976087
M17,62ch,7,5,0.2782435129740519,0.19893203355482988,0.3472837022132797,0.2997587860043046
M17,6ch,7,5,0.47145708582834334,0.4224769762681962,0.4732394366197183,0.43095837789725905
M18,62ch,7,5,0.48982035928143713,0.4417760664109622,0.39195171026156944,0.37684910638159524
M18,6ch,7,5,0.35728542914171657,0.3179069187237599,0.32233400402414486,0.2675651090244132
M19,62ch,7,5,0.4666666666666667,0.46626684268466484,0.4716297786720322,0.46991952480878774
M19,6ch,7,5,0.38842315369261476,0.3677485651906196,0.39959758551307845,0.3830663527663175
M20,62ch,7,5,0.49500998003992014,0.47827998826020235,0.3738430583501006,0.37051755090679006
M20,6ch,7,5,0.4115768463073852,0.37809050812959233,0.3851106639839034,0.3549792606759241
M11,62ch,7,6,0.41916167664670656,0.4103825417802265,0.3871227364185111,0.3837237766829242
M11,6ch,7,6,0.2694610778443114,0.2686120336853656,0.3090543259557344,0.31609523823025554
M12,62ch,7,6,0.37564870259481037,0.36511625871996756,0.34245472837022134,0.3367477372611293
M12,6ch,7,6,0.3405189620758483,0.3408385903353054,0.30181086519114686,0.30486624702723253
M13,62ch,7,6,0.3097804391217565,0.31376005863036255,0.3557344064386318,0.3538282412538146
M13,6ch,7,6,0.2746506986027944,0.2720424789379703,0.3460764587525151,0.3229782327588716
M14,62ch,7,6,0.3409181636726547,0.325407154965063,0.3670020120724346,0.35391793792426585
M14,6ch,7,6,0.35768463073852297,0.3320383969774454,0.4370221327967807,0.4085794001004749
M15,62ch,7,6,0.3708582834331337,0.373155729295854,0.4261569416498994,0.41870636240816445
M15,6ch,7,6,0.45189620758483035,0.44226129599237496,0.4567404426559356,0.44987639171906324
M16,62ch,7,6,0.405189620758483,0.38727744442876993,0.4635814889336016,0.46155174411686184
M16,6ch,7,6,0.34211576846307384,0.3194842064193525,0.41569416498993966,0.40334922538587525
M17,62ch,7,6,0.3532934131736527,0.33115673014508795,0.3066398390342052,0.2897661246402123
M17,6ch,7,6,0.4786427145708583,0.46018289620706065,0.5203219315895372,0.5076144023581262
M18,62ch,7,6,0.37924151696606784,0.3676448479581503,0.447887323943662,0.4447201718604673
M18,6ch,7,6,0.3532934131736527,0.3517354353465319,0.3818913480885312,0.3669569898153333
M19,62ch,7,6,0.500998003992016,0.4899092898776748,0.46277665995975853,0.46594701857608245
M19,6ch,7,6,0.3005988023952096,0.29908471462496633,0.45714285714285713,0.4452601416707279
M20,62ch,7,6,0.25109780439121754,0.254742363489866,0.23259557344064385,0.23331346768807384
M20,6ch,7,6,0.3872255489021956,0.38650015607720634,0.40885311871227364,0.41061763861289885
M11,62ch,7,7,0.6910179640718563,0.6804391792269349,0.6877263581488934,0.6798122092976264
M11,6ch,7,7,0.6231536926147705,0.6155406163627891,0.6599597585513078,0.6550055101214777
M12,62ch,7,7,0.7081836327345309,0.6994575731438374,0.6515090543259557,0.634132261356806
M12,6ch,7,7,0.617564870259481,0.6172662792283083,0.606036217303823,0.6089569825476779
M13,62ch,7,7,0.6307385229540918,0.6378044591185369,0.6555331991951711,0.6627653036701342
M13,6ch,7,7,0.5552894211576846,0.562978975705665,0.5891348088531188,0.6023505029688602
M14,62ch,7,7,0.4674650698602794,0.46826095130784523,0.4973843058350101,0.49511349710908376
M14,6ch,7,7,0.6179640718562874,0.6251311126508532,0.6543259557344064,0.6550084898372637
M15,62ch,7,7,0.6179640718562874,0.5965118489986775,0.564989939637827,0.5165571668245807
M15,6ch,7,7,0.704191616766467,0.6991740388271558,0.7400402414486922,0.7294137341938742
M16,62ch,7,7,0.6227544910179641,0.6041176778454134,0.6273641851106639,0.6095888450367875
M16,6ch,7,7,0.30459081836327345,0.3015884912032218,0.3002012072434608,0.29774440038332195
M17,62ch,7,7,0.564870259481038,0.5554232737560849,0.5686116700201207,0.5529121922404114
M17,6ch,7,7,0.45708582834331335,0.44302853247362345,0.48611670020120723,0.4790011156875958
M18,62ch,7,7,0.5760479041916168,0.5703045015245789,0.586317907444668,0.5777715764716072
M18,6ch,7,7,0.49740518962075847,0.4806627916172951,0.5360160965794769,0.5170998639726821
M19,62ch,7,7,0.7668662674650698,0.7622426034125548,0.7436619718309859,0.7392939655645135
M19,6ch,7,7,0.5640718562874252,0.5630928395387604,0.5625754527162978,0.557637754109692
M20,62ch,7,7,0.4942115768463074,0.4818633972651991,0.4993963782696177,0.48312610131541067
M20,6ch,7,7,0.34171656686626745,0.3460550969720495,0.39114688128772634,0.4011872922067946
M11,62ch,7,8,0.42714570858283435,0.42549979883003264,0.42937625754527164,0.4312556635400593
M11,6ch,7,8,0.3852295409181637,0.3651571469066694,0.37424547283702214,0.3599669847673886
M12,62ch,7,8,0.3600798403193613,0.32944364738067483,0.4507042253521127,0.45264940990450964
M12,6ch,7,8,0.29101796407185626,0.2718995770827243,0.2619718309859155,0.26509474619221707
M13,62ch,7,8,0.47345309381237527,0.45759887426661916,0.5078470824949698,0.5145439516159787
M13,6ch,7,8,0.39560878243512976,0.37568360368699993,0.4370221327967807,0.41603095193638834
M14,62ch,7,8,0.35528942115768464,0.33443566093790783,0.36539235412474846,0.3514095892217013
M14,6ch,7,8,0.4626746506986028,0.4439251786030228,0.47002012072434607,0.4606689157003292
M15,62ch,7,8,0.4103792415169661,0.4074094656721393,0.37183098591549296,0.3737523917437723
M15,6ch,7,8,0.4674650698602794,0.4486397359281178,0.45271629778672035,0.4520172895948837
